L1	L2	L3	ID	Function	EC	Gene	Count
Metabolism	Metabolism of other amino acids	Glutathione metabolism [PATH:ko00480]	K01919	Glutamate--cysteine ligase	6.3.2.2	gshA	2
Metabolism	Metabolism of other amino acids	D-Alanine metabolism [PATH:ko00473]	K01921	D-alanine-D-alanine ligase	6.3.2.4	ddl	2
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K01921	D-alanine-D-alanine ligase	6.3.2.4	ddl	2
Human Diseases	Drug resistance: antimicrobial	Vancomycin resistance [PATH:ko01502]	K01921	D-alanine-D-alanine ligase	6.3.2.4	ddl	2
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K01921	D-alanine-D-alanine ligase	6.3.2.4	ddl	2
Metabolism	Metabolism of other amino acids	D-Glutamine and D-glutamate metabolism [PATH:ko00471]	K01925	UDP-N-acetylmuramoylalanine--D-glutamate ligase	6.3.2.9	murD	4
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K01925	UDP-N-acetylmuramoylalanine--D-glutamate ligase	6.3.2.9	murD	4
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K01925	UDP-N-acetylmuramoylalanine--D-glutamate ligase	6.3.2.9	murD	4
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K01926	Redox-sensing transcriptional repressor		rex	5
Metabolism	Amino acid metabolism	Lysine biosynthesis [PATH:ko00300]	K01929	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	6.3.2.10	murF	5
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K01929	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	6.3.2.10	murF	5
Human Diseases	Drug resistance: antimicrobial	Vancomycin resistance [PATH:ko01502]	K01929	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	6.3.2.10	murF	5
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K01933	Phosphoribosylformylglycinamidine cyclo-ligase	6.3.3.1	purM	11
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K01937	CTP synthase	6.3.4.2	pyrG, CTPS	5
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K01938	Formate--tetrahydrofolate ligase	6.3.4.3	fhs	14
Metabolism	Metabolism of cofactors and vitamins	One carbon pool by folate [PATH:ko00670]	K01938	Formate--tetrahydrofolate ligase	6.3.4.3	fhs	14
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K01939	Adenylosuccinate synthase	6.3.4.4	purA, ADSS	7
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K01939	Adenylosuccinate synthase	6.3.4.4	purA, ADSS	7
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K01945	Phosphoribosylamine---glycine ligase	6.3.4.13	purD	4
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K01951	GMP synthase (glutamine-hydrolysing)	6.3.5.2	guaA, GMPS	7
Metabolism	Xenobiotics biodegradation and metabolism	Drug metabolism - other enzymes [PATH:ko00983]	K01951	GMP synthase (glutamine-hydrolysing)	6.3.5.2	guaA, GMPS	7
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K01951	GMP synthase (glutamine-hydrolysing)	6.3.5.2	guaA, GMPS	7
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K01955	Carbamoyl-phosphate synthase large subunit	6.3.5.5	carB, CPA2	23
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K01955	Carbamoyl-phosphate synthase large subunit	6.3.5.5	carB, CPA2	23
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K01956	Carbamoyl-phosphate synthase small subunit	6.3.5.5	carA, CPA1	18
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K01956	Carbamoyl-phosphate synthase small subunit	6.3.5.5	carA, CPA1	18
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K01961	Acetyl-CoA carboxylase, biotin carboxylase subunit	6.4.1.2 6.3.4.14	accC	9
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K01961	Acetyl-CoA carboxylase, biotin carboxylase subunit	6.4.1.2 6.3.4.14	accC	9
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K01961	Acetyl-CoA carboxylase, biotin carboxylase subunit	6.4.1.2 6.3.4.14	accC	9
Metabolism	Lipid metabolism	Fatty acid biosynthesis [PATH:ko00061]	K01961	Acetyl-CoA carboxylase, biotin carboxylase subunit	6.4.1.2 6.3.4.14	accC	9
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K01962	Acetyl-CoA carboxylase carboxyl transferase subunit alpha	6.4.1.2 2.1.3.15	accA	16
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K01962	Acetyl-CoA carboxylase carboxyl transferase subunit alpha	6.4.1.2 2.1.3.15	accA	16
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K01962	Acetyl-CoA carboxylase carboxyl transferase subunit alpha	6.4.1.2 2.1.3.15	accA	16
Metabolism	Lipid metabolism	Fatty acid biosynthesis [PATH:ko00061]	K01962	Acetyl-CoA carboxylase carboxyl transferase subunit alpha	6.4.1.2 2.1.3.15	accA	16
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K01963	Acetyl-CoA carboxylase carboxyl transferase subunit beta	6.4.1.2 2.1.3.15	accD	8
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K01963	Acetyl-CoA carboxylase carboxyl transferase subunit beta	6.4.1.2 2.1.3.15	accD	8
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K01963	Acetyl-CoA carboxylase carboxyl transferase subunit beta	6.4.1.2 2.1.3.15	accD	8
Metabolism	Lipid metabolism	Fatty acid biosynthesis [PATH:ko00061]	K01963	Acetyl-CoA carboxylase carboxyl transferase subunit beta	6.4.1.2 2.1.3.15	accD	8
Metabolism	Amino acid metabolism	Valine, leucine and isoleucine degradation [PATH:ko00280]	K01968	3-methylcrotonyl-CoA carboxylase alpha subunit	6.4.1.4	E6.4.1.4A	1
Genetic Information Processing	Replication and repair	DNA replication [PATH:ko03030]	K01972	DNA ligase (NAD+)	6.5.1.2	E6.5.1.2, ligA, ligB	10
Genetic Information Processing	Replication and repair	Base excision repair [PATH:ko03410]	K01972	DNA ligase (NAD+)	6.5.1.2	E6.5.1.2, ligA, ligB	10
Genetic Information Processing	Replication and repair	Nucleotide excision repair [PATH:ko03420]	K01972	DNA ligase (NAD+)	6.5.1.2	E6.5.1.2, ligA, ligB	10
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:ko03430]	K01972	DNA ligase (NAD+)	6.5.1.2	E6.5.1.2, ligA, ligB	10
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K01972	DNA ligase (NAD+)	6.5.1.2	E6.5.1.2, ligA, ligB	10
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K01972	DNA ligase (NAD+)	6.5.1.2	E6.5.1.2, ligA, ligB	10
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K01990	ABC-2 type transport system ATP-binding protein		ABC-2.A	6
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K01995	Branched-chain amino acid transport system ATP-binding protein		livG	2
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K01995	Branched-chain amino acid transport system ATP-binding protein		livG	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K01995	Branched-chain amino acid transport system ATP-binding protein		livG	2
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02000	Glycine betaine/proline transport system ATP-binding protein	7.6.2.9	proV	7
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02000	Glycine betaine/proline transport system ATP-binding protein	7.6.2.9	proV	7
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02001	Glycine betaine/proline transport system permease protein		proW	7
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02001	Glycine betaine/proline transport system permease protein		proW	7
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02002	Glycine betaine/proline transport system substrate-binding protein		proX	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02002	Glycine betaine/proline transport system substrate-binding protein		proX	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02003	Putative ABC transport system ATP-binding protein		ABC.CD.A	37
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02025	Multiple sugar transport system permease protein		ABC.MS.P	7
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02026	Multiple sugar transport system permease protein		ABC.MS.P1	9
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02028	Polar amino acid transport system ATP-binding protein	7.4.2.1	ABC.PA.A	23
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02036	Phosphate transport system ATP-binding protein	7.3.2.1	pstB	28
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02036	Phosphate transport system ATP-binding protein	7.3.2.1	pstB	28
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02037	Phosphate transport system permease protein		pstC	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02037	Phosphate transport system permease protein		pstC	2
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02038	Phosphate transport system permease protein		pstA	3
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02038	Phosphate transport system permease protein		pstA	3
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Others	K02039	Phosphate transport system protein		phoU	1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02041	Phosphonate transport system ATP-binding protein	7.3.2.2	phnC	4
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02041	Phosphonate transport system ATP-binding protein	7.3.2.2	phnC	4
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02042	Phosphonate transport system permease protein		phnE	3
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02042	Phosphonate transport system permease protein		phnE	3
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02065	Phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein		mlaF, linL, mkl	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02065	Phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein		mlaF, linL, mkl	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02068	UDP-glucose/iron transport system ATP-binding protein		STAR1, fetA	4
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02069	UDP-glucose/iron transport system permease protein		STAR2, fetB	2
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02071	D-methionine transport system ATP-binding protein		metN	13
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02071	D-methionine transport system ATP-binding protein		metN	13
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02072	D-methionine transport system permease protein		metI	4
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02072	D-methionine transport system permease protein		metI	4
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02073	D-methionine transport system substrate-binding protein		metQ	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02073	D-methionine transport system substrate-binding protein		metQ	2
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K02076	Fur family transcriptional regulator, zinc uptake regulator		zurR, zur	3
Metabolism	Carbohydrate metabolism	Galactose metabolism [PATH:ko00052]	K02079	N-acetylgalactosamine-6-phosphate deacetylase	3.5.1.25	agaA	4
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K02082	Tagatose-6-phosphate ketose/aldose isomerase	5.-.-.-	agaS	7
Not Included in Pathway or Brite	Unclassified: genetic information processing	Replication and repair	K02086	DNA replication protein		dnaD	6
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K02103	GntR family transcriptional regulator, arabinose operon transcriptional repressor		araR	2
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K02110	F-type H+-transporting ATPase subunit c		ATPF0C, atpE	2
Metabolism	Energy metabolism	Photosynthesis [PATH:ko00195]	K02110	F-type H+-transporting ATPase subunit c		ATPF0C, atpE	2
Brite Hierarchies	Protein families: metabolism	Photosynthesis proteins [BR:ko00194]	K02110	F-type H+-transporting ATPase subunit c		ATPF0C, atpE	2
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K02111	F-type H+/Na+-transporting ATPase subunit alpha	7.1.2.2 7.2.2.1	ATPF1A, atpA	20
Metabolism	Energy metabolism	Photosynthesis [PATH:ko00195]	K02111	F-type H+/Na+-transporting ATPase subunit alpha	7.1.2.2 7.2.2.1	ATPF1A, atpA	20
Brite Hierarchies	Protein families: metabolism	Photosynthesis proteins [BR:ko00194]	K02111	F-type H+/Na+-transporting ATPase subunit alpha	7.1.2.2 7.2.2.1	ATPF1A, atpA	20
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K02112	F-type H+/Na+-transporting ATPase subunit beta	7.1.2.2 7.2.2.1	ATPF1B, atpD	6
Metabolism	Energy metabolism	Photosynthesis [PATH:ko00195]	K02112	F-type H+/Na+-transporting ATPase subunit beta	7.1.2.2 7.2.2.1	ATPF1B, atpD	6
Brite Hierarchies	Protein families: metabolism	Photosynthesis proteins [BR:ko00194]	K02112	F-type H+/Na+-transporting ATPase subunit beta	7.1.2.2 7.2.2.1	ATPF1B, atpD	6
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K02115	F-type H+-transporting ATPase subunit gamma		ATPF1G, atpG	1
Metabolism	Energy metabolism	Photosynthesis [PATH:ko00195]	K02115	F-type H+-transporting ATPase subunit gamma		ATPF1G, atpG	1
Brite Hierarchies	Protein families: metabolism	Photosynthesis proteins [BR:ko00194]	K02115	F-type H+-transporting ATPase subunit gamma		ATPF1G, atpG	1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K02133	F-type H+-transporting ATPase subunit beta	7.1.2.2	ATPeF1B, ATP5B, ATP2	26
Organismal Systems	Environmental adaptation	Thermogenesis [PATH:ko04714]	K02133	F-type H+-transporting ATPase subunit beta	7.1.2.2	ATPeF1B, ATP5B, ATP2	26
Human Diseases	Neurodegenerative disease	Alzheimer disease [PATH:ko05010]	K02133	F-type H+-transporting ATPase subunit beta	7.1.2.2	ATPeF1B, ATP5B, ATP2	26
Human Diseases	Neurodegenerative disease	Parkinson disease [PATH:ko05012]	K02133	F-type H+-transporting ATPase subunit beta	7.1.2.2	ATPeF1B, ATP5B, ATP2	26
Human Diseases	Neurodegenerative disease	Amyotrophic lateral sclerosis [PATH:ko05014]	K02133	F-type H+-transporting ATPase subunit beta	7.1.2.2	ATPeF1B, ATP5B, ATP2	26
Human Diseases	Neurodegenerative disease	Huntington disease [PATH:ko05016]	K02133	F-type H+-transporting ATPase subunit beta	7.1.2.2	ATPeF1B, ATP5B, ATP2	26
Human Diseases	Neurodegenerative disease	Prion disease [PATH:ko05020]	K02133	F-type H+-transporting ATPase subunit beta	7.1.2.2	ATPeF1B, ATP5B, ATP2	26
Human Diseases	Neurodegenerative disease	Pathways of neurodegeneration - multiple diseases [PATH:ko05022]	K02133	F-type H+-transporting ATPase subunit beta	7.1.2.2	ATPeF1B, ATP5B, ATP2	26
Human Diseases	Cardiovascular disease	Diabetic cardiomyopathy [PATH:ko05415]	K02133	F-type H+-transporting ATPase subunit beta	7.1.2.2	ATPeF1B, ATP5B, ATP2	26
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K02240	Competence protein ComFA		comFA	10
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K02243	Competence protein ComGA		comGA	2
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K02245	Competence protein ComGC		comGC	1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K02313	Chromosomal replication initiator protein		dnaA	5
Cellular Processes	Cell growth and death	Cell cycle - Caulobacter [PATH:ko04112]	K02313	Chromosomal replication initiator protein		dnaA	5
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K02313	Chromosomal replication initiator protein		dnaA	5
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K02313	Chromosomal replication initiator protein		dnaA	5
Genetic Information Processing	Replication and repair	DNA replication [PATH:ko03030]	K02314	Replicative DNA helicase	3.6.4.12	dnaB	9
Cellular Processes	Cell growth and death	Cell cycle - Caulobacter [PATH:ko04112]	K02314	Replicative DNA helicase	3.6.4.12	dnaB	9
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K02314	Replicative DNA helicase	3.6.4.12	dnaB	9
Genetic Information Processing	Replication and repair	DNA replication [PATH:ko03030]	K02316	DNA primase	2.7.7.101	dnaG	2
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K02316	DNA primase	2.7.7.101	dnaG	2
Genetic Information Processing	Replication and repair	DNA replication [PATH:ko03030]	K02335	DNA polymerase I	2.7.7.7	polA	19
Genetic Information Processing	Replication and repair	Base excision repair [PATH:ko03410]	K02335	DNA polymerase I	2.7.7.7	polA	19
Genetic Information Processing	Replication and repair	Nucleotide excision repair [PATH:ko03420]	K02335	DNA polymerase I	2.7.7.7	polA	19
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K02335	DNA polymerase I	2.7.7.7	polA	19
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K02335	DNA polymerase I	2.7.7.7	polA	19
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K02335	DNA polymerase I	2.7.7.7	polA	19
Genetic Information Processing	Replication and repair	DNA replication [PATH:ko03030]	K02337	DNA polymerase III subunit alpha	2.7.7.7	dnaE	11
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:ko03430]	K02337	DNA polymerase III subunit alpha	2.7.7.7	dnaE	11
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K02337	DNA polymerase III subunit alpha	2.7.7.7	dnaE	11
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K02337	DNA polymerase III subunit alpha	2.7.7.7	dnaE	11
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K02337	DNA polymerase III subunit alpha	2.7.7.7	dnaE	11
