L1	L2	L3	ID	Function	EC	Gene	Count
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02935	Large subunit ribosomal protein L7/L12		RP-L7, MRPL12, rplL	7
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02935	Large subunit ribosomal protein L7/L12		RP-L7, MRPL12, rplL	7
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02945	Small subunit ribosomal protein S1		RP-S1, rpsA	27
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02945	Small subunit ribosomal protein S1		RP-S1, rpsA	27
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02946	Small subunit ribosomal protein S10		RP-S10, MRPS10, rpsJ	9
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02946	Small subunit ribosomal protein S10		RP-S10, MRPS10, rpsJ	9
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02948	Small subunit ribosomal protein S11		RP-S11, MRPS11, rpsK	25
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02948	Small subunit ribosomal protein S11		RP-S11, MRPS11, rpsK	25
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02950	Small subunit ribosomal protein S12		RP-S12, MRPS12, rpsL	28
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02950	Small subunit ribosomal protein S12		RP-S12, MRPS12, rpsL	28
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02952	Small subunit ribosomal protein S13		RP-S13, rpsM	32
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02952	Small subunit ribosomal protein S13		RP-S13, rpsM	32
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02954	Small subunit ribosomal protein S14		RP-S14, MRPS14, rpsN	2
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02954	Small subunit ribosomal protein S14		RP-S14, MRPS14, rpsN	2
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02956	Small subunit ribosomal protein S15		RP-S15, MRPS15, rpsO	9
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02956	Small subunit ribosomal protein S15		RP-S15, MRPS15, rpsO	9
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02959	Small subunit ribosomal protein S16		RP-S16, MRPS16, rpsP	12
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02959	Small subunit ribosomal protein S16		RP-S16, MRPS16, rpsP	12
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K02959	Small subunit ribosomal protein S16		RP-S16, MRPS16, rpsP	12
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02961	Small subunit ribosomal protein S17		RP-S17, MRPS17, rpsQ	19
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02961	Small subunit ribosomal protein S17		RP-S17, MRPS17, rpsQ	19
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02963	Small subunit ribosomal protein S18		RP-S18, MRPS18, rpsR	9
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02963	Small subunit ribosomal protein S18		RP-S18, MRPS18, rpsR	9
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02965	Small subunit ribosomal protein S19		RP-S19, rpsS	27
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02965	Small subunit ribosomal protein S19		RP-S19, rpsS	27
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02967	Small subunit ribosomal protein S2		RP-S2, MRPS2, rpsB	38
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02967	Small subunit ribosomal protein S2		RP-S2, MRPS2, rpsB	38
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02968	Small subunit ribosomal protein S20		RP-S20, rpsT	2
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02968	Small subunit ribosomal protein S20		RP-S20, rpsT	2
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02970	Small subunit ribosomal protein S21		RP-S21, MRPS21, rpsU	2
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02970	Small subunit ribosomal protein S21		RP-S21, MRPS21, rpsU	2
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02982	Small subunit ribosomal protein S3		RP-S3, rpsC	22
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02982	Small subunit ribosomal protein S3		RP-S3, rpsC	22
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02986	Small subunit ribosomal protein S4		RP-S4, rpsD	15
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02986	Small subunit ribosomal protein S4		RP-S4, rpsD	15
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02988	Small subunit ribosomal protein S5		RP-S5, MRPS5, rpsE	32
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02988	Small subunit ribosomal protein S5		RP-S5, MRPS5, rpsE	32
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02990	Small subunit ribosomal protein S6		RP-S6, MRPS6, rpsF	2
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02990	Small subunit ribosomal protein S6		RP-S6, MRPS6, rpsF	2
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K02990	Small subunit ribosomal protein S6		RP-S6, MRPS6, rpsF	2
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02992	Small subunit ribosomal protein S7		RP-S7, MRPS7, rpsG	5
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02992	Small subunit ribosomal protein S7		RP-S7, MRPS7, rpsG	5
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02994	Small subunit ribosomal protein S8		RP-S8, rpsH	30
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02994	Small subunit ribosomal protein S8		RP-S8, rpsH	30
Genetic Information Processing	Translation	Ribosome [PATH:ko03010]	K02996	Small subunit ribosomal protein S9		RP-S9, MRPS9, rpsI	33
Brite Hierarchies	Protein families: genetic information processing	Ribosome [BR:ko03011]	K02996	Small subunit ribosomal protein S9		RP-S9, MRPS9, rpsI	33
Genetic Information Processing	Transcription	RNA polymerase [PATH:ko03020]	K03040	DNA-directed RNA polymerase subunit alpha	2.7.7.6	rpoA	30
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03040	DNA-directed RNA polymerase subunit alpha	2.7.7.6	rpoA	30
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03040	DNA-directed RNA polymerase subunit alpha	2.7.7.6	rpoA	30
Genetic Information Processing	Transcription	RNA polymerase [PATH:ko03020]	K03043	DNA-directed RNA polymerase subunit beta	2.7.7.6	rpoB	195
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03043	DNA-directed RNA polymerase subunit beta	2.7.7.6	rpoB	195
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03043	DNA-directed RNA polymerase subunit beta	2.7.7.6	rpoB	195
Genetic Information Processing	Transcription	RNA polymerase [PATH:ko03020]	K03046	DNA-directed RNA polymerase subunit beta'	2.7.7.6	rpoC	209
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03046	DNA-directed RNA polymerase subunit beta'	2.7.7.6	rpoC	209
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03046	DNA-directed RNA polymerase subunit beta'	2.7.7.6	rpoC	209
Genetic Information Processing	Transcription	RNA polymerase [PATH:ko03020]	K03048	DNA-directed RNA polymerase subunit delta		rpoE	21
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03048	DNA-directed RNA polymerase subunit delta		rpoE	21
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03048	DNA-directed RNA polymerase subunit delta		rpoE	21
Genetic Information Processing	Transcription	RNA polymerase [PATH:ko03020]	K03060	DNA-directed RNA polymerase subunit omega	2.7.7.6	rpoZ	5
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03060	DNA-directed RNA polymerase subunit omega	2.7.7.6	rpoZ	5
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03060	DNA-directed RNA polymerase subunit omega	2.7.7.6	rpoZ	5
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03070	Preprotein translocase subunit SecA	7.4.2.8	secA	113
Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K03070	Preprotein translocase subunit SecA	7.4.2.8	secA	113
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K03070	Preprotein translocase subunit SecA	7.4.2.8	secA	113
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K03070	Preprotein translocase subunit SecA	7.4.2.8	secA	113
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03071	Preprotein translocase subunit SecB		secB	2
Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K03071	Preprotein translocase subunit SecB		secB	2
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K03071	Preprotein translocase subunit SecB		secB	2
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03071	Preprotein translocase subunit SecB		secB	2
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K03071	Preprotein translocase subunit SecB		secB	2
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03073	Preprotein translocase subunit SecE		secE	1
Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K03073	Preprotein translocase subunit SecE		secE	1
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K03073	Preprotein translocase subunit SecE		secE	1
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K03073	Preprotein translocase subunit SecE		secE	1
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03076	Preprotein translocase subunit SecY		secY	39
Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K03076	Preprotein translocase subunit SecY		secY	39
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K03076	Preprotein translocase subunit SecY		secY	39
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K03076	Preprotein translocase subunit SecY		secY	39
Metabolism	Carbohydrate metabolism	Pentose and glucuronate interconversions [PATH:ko00040]	K03077	L-ribulose-5-phosphate 4-epimerase	5.1.3.4	araD, ulaF, sgaE, sgbE	25
Metabolism	Carbohydrate metabolism	Ascorbate and aldarate metabolism [PATH:ko00053]	K03077	L-ribulose-5-phosphate 4-epimerase	5.1.3.4	araD, ulaF, sgaE, sgbE	25
Cellular Processes	Cell motility	Flagellar assembly [PATH:ko02040]	K03086	RNA polymerase primary sigma factor		rpoD	29
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03086	RNA polymerase primary sigma factor		rpoD	29
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Vibrio cholerae [PATH:ko05111]	K03087	RNA polymerase nonessential primary-like sigma factor		rpoS	4
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Escherichia coli [PATH:ko02026]	K03087	RNA polymerase nonessential primary-like sigma factor		rpoS	4
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03087	RNA polymerase nonessential primary-like sigma factor		rpoS	4
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03089	RNA polymerase sigma-32 factor		rpoH	4
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K03092	RNA polymerase sigma-54 factor		rpoN	16
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Vibrio cholerae [PATH:ko05111]	K03092	RNA polymerase sigma-54 factor		rpoN	16
Cellular Processes	Cell motility	Flagellar assembly [PATH:ko02040]	K03092	RNA polymerase sigma-54 factor		rpoN	16
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K03092	RNA polymerase sigma-54 factor		rpoN	16
Not Included in Pathway or Brite	Poorly characterized	General function prediction only	K03095	SprT-like protein		sprL	11
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03100	Signal peptidase I	3.4.21.89	lepB	3
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K03100	Signal peptidase I	3.4.21.89	lepB	3
Genetic Information Processing	Folding, sorting and degradation	Protein export [PATH:ko03060]	K03101	Signal peptidase II	3.4.23.36	lspA	2
