L1	L2	L3	L4	ID	Function	EC	Count
Function unknown			5YIU	COG5352	Uncharacterized conserved protein		1
Mobilome: prophages, transposons				COG5362	Phage terminase large subunit		5
Carbohydrate transport and metabolism			3EU8	COG5368	Endo-beta-1,2-glucanase, glucoamylase superfamily		4
Posttranslational modification, protein turnover, chaperones		HslV	5JI3	COG5405	ATP-dependent protease HslVU (ClpYQ), peptidase subunit		53
Intracellular trafficking, secretion, and vesicular transport		SEC63	6ND1	COG5407	Preprotein translocase subunit Sec63		8
Function unknown				COG5410	Uncharacterized conserved protein		12
Coenzyme transport and metabolism		PqqC	1OTV	COG5424	Pyrroloquinoline quinone (PQQ) biosynthesis protein C		1
General function prediction only			2GK3	COG5426	Uncharacterized protein STM3548, contains class I glutamine amidotransferase domain		1
Carbohydrate transport and metabolism		Pgu1	1BHE	COG5434	Polygalacturonase		59
General function prediction only		YjdB		COG5492	Uncharacterized conserved protein YjdB, contains Ig-like domain		3
General function prediction only				COG5496	Predicted thioesterase		1
TranscriptionDefense mechanisms	RNA polymerase	RpoEps		COG5503	DNA-dependent RNA polymerase auxiliary subunit epsilon		2
Function unknown		YueI		COG5506	Uncharacterized conserved protein YueI, DUF2278 family		5
Function unknown				COG5523	Uncharacterized membrane protein		7
Mobilome: prophages, transposons		RepA		COG5534	Plasmid replication initiator protein		20
Function unknown				COG5547	Uncharacterized membrane protein		4
Function unknown		YesL		COG5578	Uncharacterized membrane protein YesL		3
Function unknown				COG5584	Uncharacterized conserved protein YtzB		10
Cell cycle control, cell division, chromosome partitioning		SpoVB		COG5841	Stage V sporulation protein SpoVB/SpoIIIF, required for spore cortex synthesis		21
Defense mechanisms	CRISPR-Cas system	Cas6e		COG5934	CRISPR-Cas system endoribonuclease Cas6e, RAMP superfamily		13
